384sentences.165,Scr3,is a hammer most used often to drive nails into wood
384sentences.166,Scr3,on the claw the can head be used to remove nails
384sentences.167,Scr3,in hammers vary the of shape the head and handle length
384sentences.168,Scr3,grenade a hand is an explosive used as a weapon people against
384sentences.169,Scr3,are hand grenades thrown and timed to explode a bit that after
384sentences.170,Scr3,also grenades can be from fired rifles or shoulder launchers
384sentences.171,Scr3,grenades tear gas are thrown into the middle of a to mob disperse it
384sentences.172,Scr3,is a horse a large hoofed mammal with four long legs muscular
384sentences.173,Scr3,horse a has tail a and a mane its on neck and is usually gray or brown
384sentences.174,Scr3,been horses have used draft for work travel and entertainment
384sentences.175,Scr3,can a human ride a horse while it walks trots gallops or
384sentences.176,Scr3,to people go hospitals to be healed when they are or sick injured
384sentences.177,Scr3,staffed hospitals are by physicians professional surgeons and nurses
384sentences.178,Scr3,go some patients there for specialist diagnosis or therapy leaving same the day
384sentences.179,Scr3,operations for some or treatments patients have to stay for weeks several
384sentences.180,Scr3,is a house a permanent building or structure for people families or to live in
384sentences.181,Scr3,house a has roof a and walls to out keep cold and rain and windows to let light in
384sentences.182,Scr3,can a house have rooms for purposes like sleeping cooking washing or
384sentences.183,Scr3,leave most people the house to work and come back night at to eat and sleep
384sentences.184,Scr3,is an igloo a type of shelter made from blocks snow of by inuit
384sentences.185,Scr3,built igloos are in places where snow covers the land of most the time
384sentences.186,Scr3,often igloos are built in the shape of a dome an with entrance tunnel
384sentences.187,Scr3,in air pockets snow insulate the space and body heat igloos warms
384sentences.188,Scr3,is a knife a tool with a sharp edge that used is to cut things
384sentences.189,Scr3,consist modern knives of a handle and a blade usually of made metal
384sentences.190,Scr3,also knives have been as used weapons and instruments in rituals
384sentences.191,Scr3,can a knife be used to attack by slashing stabbing throwing or
384sentences.192,Scr3,the lentils are seeds a of plant of the legume family
384sentences.193,Scr3,be lentils can red brown green black or yellow
384sentences.194,Scr3,commonly lentils are used indian in and mediterranean cuisines
384sentences.195,Scr3,cooked lentils are by boiling and are a great source protein of
384sentences.196,Scr3,a lettuce is biennial plant often grown in temperate climates a as leaf vegetable
384sentences.197,Scr3,be lettuce can eaten cold and raw in salads and dishes other or cooked
384sentences.198,Scr3,considered lettuce is fairly easy to grow and a suitable for crop beginners
384sentences.199,Scr3,leaves most lettuce taste bitter but some are bred to the remove bitterness
384sentences.200,Scr3,is a library a place where a collection of books and documents media is kept
384sentences.201,Scr3,at librarians work libraries and are experts at finding and information organizing
384sentences.202,Scr3,go people can to public libraries and borrow books to home take for several weeks
384sentences.203,Scr3,support academic libraries scholarly and research have specialized books
384sentences.204,Scr3,cabin a log is small a house built from round logs
384sentences.205,Scr3,is log cabin a symbol of american frontier life and origins humble
384sentences.206,Scr3,were log cabins used first as shelters by european settlers
384sentences.207,Scr3,were log cabins built using logs with notch joints at ends the
384sentences.208,Scr3,a a man is male adult human
384sentences.209,Scr3,becomes a boy a after man passing through puberty
384sentences.210,Scr3,manhood with is associated masculinity virility and
384sentences.211,Scr3,from men differ women height in weight and body structure
384sentences.212,Scr3,a milk is white liquid produced by female mammals to their feed young
384sentences.213,Scr3,must newborn animals be fed milk before they can eat food solid
384sentences.214,Scr3,such dairy products as and cheese butter are made from milk
384sentences.215,Scr3,from liquid produced soybeans coconuts and is sometimes called milk
384sentences.216,Scr3,thin mosquitos are small insects flying that emit a high-pitched sound
384sentences.217,Scr3,mouthparts mosquitoes have for the piercing skin of plants and animals
384sentences.218,Scr3,bite female mosquitoes people and animals and suck their blood protein for
384sentences.219,Scr3,can mosquito bites spread fever yellow malaria and other parasite diseases
384sentences.220,Scr3,is a mountain a that landform rises steeply above surrounding land
384sentences.221,Scr3,higher mountains rise than hills and sometimes have snow at top the
384sentences.222,Scr3,of a range mountains due forms to tectonic plate collision
384sentences.223,Scr3,people mountaineers are who or climb hike up mountains
384sentences.224,Scr3,is the mouth the face cavity we put food in we when eat
384sentences.225,Scr3,has the mouth teeth to chew food and mix it saliva with
384sentences.226,Scr3,is the mouth also for used kissing and talking
384sentences.227,Scr3,are speech sounds controlled tongue by placement in the mouth
384sentences.228,Scr3,is a mug a sturdy cup with a handle for hot drinking liquids
384sentences.229,Scr3,is a mug normally ceramic but can also be made metal of or glass
384sentences.230,Scr3,is a mug thick and has a ring base for insulation thermal
384sentences.231,Scr3,be mugs can plain or have drawings imprinted or carved them on
384sentences.232,Scr3,the murder is unlawful of killing another human being with intent
384sentences.233,Scr3,serious murder a crime because it deprives the victim of existence their
384sentences.234,Scr3,self-defense killing in accidentally in or war is not considered murder
384sentences.235,Scr3,murderer a convicted is often given a life sentence or death the penalty
384sentences.236,Scr3,is orange juice a drink made from the liquid in pulp orange
384sentences.237,Scr3,has orange juice a sweet acid taste and contains a of lot vitamin c
384sentences.238,Scr3,orange freshly squeezed juice contains often pulp as well
384sentences.239,Scr3,is orange juice often at drunk breakfast from a glass
384sentences.240,Scr3,is a parrot a bird that lives in warm and regions tropical
384sentences.241,Scr3,brightly-colored parrots have feathers a and sharp curved beak
384sentences.242,Scr3,imitate parrots can the voice human if they hear it repeatedly
384sentences.243,Scr3,their abilities appearance and makes popular them pets
384sentences.244,Scr3,is a peach an fruit orange-yellow with a characteristic smell
384sentences.245,Scr3,of the skin a peach is thin and covered in fine small hairs
384sentences.246,Scr3,a peaches have large stone red-brown inside which contains the seed
384sentences.247,Scr3,sweet peaches are and and delicate must be harvested after ripening
384sentences.248,Scr3,is the piano a popular musical instrument played by means a of keyboard
384sentences.249,Scr3,piano pressing a key causes a felt-tipped hammer to hit vibrating a steel string
384sentences.250,Scr3,has the piano an enormous note range and pedals to the change sound quality
384sentences.251,Scr3,repertoire the piano is large and famous pianists can give concerts solo
384sentences.252,Scr3,small piranhas are ferocious that fish live in south american rivers
384sentences.253,Scr3,and piranhas live attack in schools and are most active the during day
384sentences.254,Scr3,very piranhas have sharp and teeth are opportunistic carnivores
384sentences.255,Scr3,piranhas insects eat fish lizards and mammals carrion
384sentences.256,Scr3,is the raspberry a fruit that grows in forest clearings fields or
384sentences.257,Scr3,raspberry a single consists many of small fruits joined together
384sentences.258,Scr3,eaten raspberries are by or themselves cooked with sugar into jam
384sentences.259,Scr3,the leaves of raspberry are used fresh or dried in teas herbal
384sentences.260,Scr3,is a raven a large black bird that thrives in climates many
384sentences.261,Scr3,on ravens feed carrion berries insects or small animals
384sentences.262,Scr3,large ravens have brains are and capable of problem solving
384sentences.263,Scr3,ravens in folklore are of birds ill-omen and also tricksters
384sentences.264,Scr3,is a refrigerator a cooling device used to contain and food preserve
384sentences.265,Scr3,can some refrigerators have small a compartment at freezing temperature
384sentences.266,Scr3,can a refrigerator have shelves and small compartments for different of types food
384sentences.267,Scr3,is a refrigerator generally white and people often put magnets its on surface
384sentences.268,Scr3,rifle a is firearm a that rests on shoulder the and has a barrel with twisting grooves
384sentences.269,Scr3,make the grooves the bullets spin around the rifle axis they as fly through the air
384sentences.270,Scr3,used rifles are in and hunting shooting sports sometimes with scopes
384sentences.271,Scr3,can assault rifles fire in bursts and are the standard weapon infantry
384sentences.272,Scr3,a salmon is fish that migrates from fresh water to ocean the and back to spawn
384sentences.273,Scr3,is salmon flesh orange or red and has high protein and content a nice taste
384sentences.274,Scr3,be salmon can eaten raw in sushi or cooked by poaching grilling or in other ways
384sentences.275,Scr3,the salmon is most common farmed fish though it can be also caught in the wild
384sentences.276,Scr3,saw a is tool a that uses a blade hard or abrasive wire to cut hard materials
384sentences.277,Scr3,sharp the small points along the cutting side of the are saw called the teeth
384sentences.278,Scr3,be saws can worked by hand or powered by an motor electric or gas engine
384sentences.279,Scr3,used saws are extensively forestry in construction carpentry and medicine
384sentences.280,Scr3,studies a scientist and new produces knowledge about the physical world
384sentences.281,Scr3,creates a scientist hypotheses does and experiments to test them
384sentences.282,Scr3,and physics chemistry biology classic are examples of sciences
384sentences.283,Scr3,scientists research publish their in and journals conferences
384sentences.284,Scr3,scissors two-bladed are a instrument for used cutting
384sentences.285,Scr3,are the blades usually with metallic plastic or metal handles
384sentences.286,Scr3,the depending on size and format scissors can cut paper or hair fabric
384sentences.287,Scr3,large shears are scissors used for cutting shrubs or pieces metal of
384sentences.288,Scr3,is a screwdriver a tool for inserting and tightening screws something into
384sentences.289,Scr3,also screwdrivers can be used to remove screws after they inserted are
384sentences.290,Scr3,tip the screwdriver applies torque the from rotating the handle
384sentences.291,Scr3,major the two types screwdrivers of are phillips and flathead
384sentences.292,Scr3,is a shark a fish large with a cartilage skeleton
384sentences.293,Scr3,streamlined sharks have bodies a with large dorsal fin
384sentences.294,Scr3,predate most sharks on and fish mammals with powerful jaws
384sentences.295,Scr3,very sharks have keen and senses can detect electrical fields
384sentences.296,Scr3,is a ship a large vehicle that floats and travels water on
384sentences.297,Scr3,can a ship be powered in the ocean by sails or steam diesel engines
384sentences.298,Scr3,used ships are to fish in the ocean and to cargo transport containers
384sentences.299,Scr3,are cruise ships floating that hotels take people between cities
384sentences.300,Scr3,is a shoe clothing for the foot with a sole outsole an and a heel
384sentences.301,Scr3,usually shoes are made leather of canvas rubber or plastic
384sentences.302,Scr3,often women's shoes have high heels and come in many and styles colors
384sentences.303,Scr3,is a sneaker a for shoe sports and athletic activity
384sentences.304,Scr3,is a soldier a member of the national armed forces fights who on land
384sentences.305,Scr3,in a soldier the must militia wear a uniform usually camouflage
384sentences.306,Scr3,volunteer in a army a soldier is paid for his her or work
384sentences.307,Scr3,fights a soldier using such weapons as rifles and grenades
384sentences.308,Scr3,weapons spears are that consist of a pole and sharpened at head one end
384sentences.309,Scr3,the spears were most common personal weapon before the advent firearms of
384sentences.310,Scr3,used spears were for or stabbing throwing when fighting in war
384sentences.311,Scr3,people some native still the use spear for hunting and fishing
384sentences.312,Scr3,insects spiders are with legs eight that make silk
384sentences.313,Scr3,webs spiders build with and silk use them to catch insects
384sentences.314,Scr3,venomous spiders use fangs paralyse to their stuck prey
384sentences.315,Scr3,be spiders can as small as a coin or as as big a bird
384sentences.316,Scr3,low swamps are spongy subject land to frequent inundation
384sentences.317,Scr3,is a swamp covered shallow with water mud and vegetation
384sentences.318,Scr3,nesting swamps are and grounds breeding for birds and reptiles
384sentences.319,Scr3,drain farmers often swamps produce to fertile arable land
384sentences.320,Scr3,is a sweater a heavy garment worn on the torso warmth for
384sentences.321,Scr3,often sweaters are knitted wool from but cotton is also common
384sentences.322,Scr3,that a sweater opens the down front is called a cardigan
384sentences.323,Scr3,in sweaters differ cut collar and sleeve shape as well decoration as
384sentences.324,Scr3,is a table a piece of furniture with a flat and surface legs
384sentences.325,Scr3,usually there are chairs a around table for people to sit
384sentences.326,Scr3,cutlery people set plates and food on a table to a eat meal together
384sentences.327,Scr3,also tables are used surfaces as to work or write on
384sentences.328,Scr3,is a television an appliance with a screen that displays images moving
384sentences.329,Scr3,mostly televisions are used watching for programs or films
384sentences.330,Scr3,used they are to play videogames when connected to a console game
384sentences.331,Scr3,can television content be or broadcast received via cable or internet
384sentences.332,Scr3,the theft is taking person's of property without their consent
384sentences.333,Scr3,to thieves steal own or something to sell it to receivers
384sentences.334,Scr3,a theft is crime and can be punishable with jail fines or
384sentences.335,Scr3,is industrial espionage theft ideas of and intellectual property
384sentences.336,Scr3,is a toaster a kitchen appliance for toasting bread using elements heating
384sentences.337,Scr3,toast pop-up toasters the bread placed in a slot and it eject once done
384sentences.338,Scr3,have toaster ovens a door on the side a tray and within temperature control
384sentences.339,Scr3,bread they allow to be cooked with toppings like garlic cheese or
384sentences.340,Scr3,is the tomato a shiny and smooth red fruit with savory a taste
384sentences.341,Scr3,softens a tomato and changes color from green to red it as gets more ripe
384sentences.342,Scr3,be tomatoes can used to make salads soup or ketchup well as as sauce
384sentences.343,Scr3,many there are varieties tomato of with different sizes and tastes
384sentences.344,Scr3,is a train a connected series of cars that moves stations between on a track
384sentences.345,Scr3,is the train pulled by a locomotive powered by diesel electricity or
384sentences.346,Scr3,train a freight transports containers of goods or fuel over distances long
384sentences.347,Scr3,transport commuter trains people suburbs between and stations inside a city
384sentences.348,Scr3,station a train is a place where passengers get on off or a train
384sentences.349,Scr3,have train stations counters machines or for purchasing tickets
384sentences.350,Scr3,waiting there are rooms places and to eat in a station
384sentences.351,Scr3,cargo passengers or trains enter from a platform next to line the
384sentences.352,Scr3,cyclone a tropical is storm a formed over warm tropical sea
384sentences.353,Scr3,produce cyclones can very winds powerful and torrential rain
384sentences.354,Scr3,can tropical cyclone also high cause waves and coastal flooding
384sentences.355,Scr3,cyclone a tropical can inland move and seriously damage property
384sentences.356,Scr3,is the violin an instrument with four strings that is with played a bow
384sentences.357,Scr3,the violin is smallest highest and pitched instrument in its family
384sentences.358,Scr3,holds a violinist the between instrument the chin and the collarbone
384sentences.359,Scr3,are different notes made by fingering the neck with one while hand bowing
384sentences.360,Scr3,scavenging vultures are birds feeding mostly on the carcasses of animals dead
384sentences.361,Scr3,have many vultures a head bald without feathers for losing heat
384sentences.362,Scr3,their vultures use large to wings soar for miles without flapping
384sentences.363,Scr3,attack vultures seldom healthy animals but may kill the wounded sick or
384sentences.364,Scr3,is a wall a solid structure that defines and sometimes an protects area
384sentences.365,Scr3,a walls delineate building support the roof and divide the into space rooms
384sentences.366,Scr3,usually walls are made of stone brick or cement as as well drywall
384sentences.367,Scr3,provide retaining walls a barrier to movement of earth stone water or
384sentences.368,Scr3,the water is most common liquid on earth covering 70% its of area
384sentences.369,Scr3,and plants animals people drink must water in order to live
384sentences.370,Scr3,at water freezes a temperature low and becomes solid ice
384sentences.371,Scr3,water rain is that falls from clouds in the sky are which condensed vapor
384sentences.372,Scr3,is a whale a very large mammal that lives in ocean the
384sentences.373,Scr3,through whales breathe blowholes their on heads when surfacing
384sentences.374,Scr3,in the blubber a whale serves as an energy reservoir as and insulation
384sentences.375,Scr3,been whales have hunted meat for whale oil and ambergris
384sentences.376,Scr3,is a window a transparent opening in a wall to light let through
384sentences.377,Scr3,window a typical is made of sheets of glass held place in by frames
384sentences.378,Scr3,a when open window also will let air and sound through
384sentences.379,Scr3,have some windows multiple to panes increase insulation inside
384sentences.380,Scr3,a a woman is female adult human
384sentences.381,Scr3,a stereotypically woman is seen a as caregiver
384sentences.382,Scr3,a become woman can pregnant bear and children
384sentences.383,Scr3,has a woman different organs reproductive than a man
